,topic_match,senti,length,sat
7583,0,1.0,58,0
7584,1,1.0,14,1
7585,0,1.0,268,1
7586,0,1.0,57,0
7587,0,1.0,81,0
7588,1,1.0,214,1
7589,1,1.0,151,1
7590,1,1.0,64,1
7591,1,1.0,85,0
7592,1,1.0,191,1
7593,0,1.0,69,0
7594,1,1.0,77,1
7595,0,1.0,85,1
7596,1,1.0,47,1
7597,0,1.0,25,1
7598,1,1.0,198,0
7599,1,1.0,45,1
7600,0,1.0,55,0
7601,1,1.0,66,1
7602,0,1.0,81,1
7603,1,1.0,55,1
7604,1,1.0,103,1
7605,1,1.0,55,1
7606,0,1.0,41,1
7607,0,1.0,118,1
7608,1,1.0,67,0
7609,1,1.0,95,0
7610,1,1.0,176,0
7611,1,1.0,118,1
7612,0,1.0,189,1
7613,1,1.0,110,1
7614,1,1.0,84,1
7615,0,1.0,25,1
7616,1,1.0,86,1
7617,0,1.0,24,1
7618,1,1.0,36,0
7619,1,1.0,38,1
7620,1,1.0,62,1
7621,1,1.0,280,1
7622,1,1.0,47,0
7623,0,1.0,58,1
7624,1,1.0,74,1
7625,1,1.0,188,1
7626,1,1.0,52,1
7627,1,1.0,15,1
7628,0,1.0,49,1
7629,1,1.0,61,1
7630,0,1.0,60,1
7631,0,1.0,212,1
7632,1,1.0,187,0
7633,1,1.0,46,1
7634,1,1.0,186,0
7635,1,1.0,46,1
7636,1,1.0,50,0
7637,0,1.0,47,1
7638,1,1.0,177,1
7639,0,1.0,90,0
7640,0,1.0,40,1
7641,0,1.0,48,0
7642,1,1.0,82,1
7643,0,1.0,41,0
7644,0,1.0,184,1
7645,0,1.0,123,0
7646,1,1.0,75,1
7647,0,1.0,69,1
7648,1,1.0,89,0
7649,0,1.0,45,0
7650,0,1.0,55,0
7651,1,1.0,74,0
7652,1,1.0,134,1
7653,1,1.0,208,0
7654,0,1.0,66,0
7655,1,1.0,22,1
7656,1,1.0,57,1
7657,1,1.0,107,1
7658,0,1.0,102,0
7659,1,1.0,41,1
7660,0,1.0,67,0
7661,1,1.0,159,0
7662,0,1.0,45,0
7663,1,1.0,55,1
7664,1,1.0,73,1
7665,1,1.0,144,1
7666,1,1.0,35,1
7667,1,1.0,79,1
7668,1,1.0,107,0
7669,1,1.0,121,0
7670,1,1.0,65,1
7671,0,1.0,123,0
7672,1,1.0,22,1
7673,0,1.0,31,1
7674,1,1.0,35,0
7675,1,1.0,85,1
7676,1,1.0,37,1
7677,1,1.0,75,0
7678,0,1.0,63,0
7679,1,1.0,375,1
7680,1,1.0,92,0
7681,1,1.0,65,1
7682,0,1.0,149,1
7683,1,1.0,44,0
7684,1,1.0,31,1
7685,1,1.0,55,1
7686,1,1.0,69,1
7687,1,1.0,54,0
7688,0,1.0,152,0
7689,0,1.0,57,1
7690,1,1.0,53,0
7691,0,1.0,29,1
7692,1,1.0,63,0
7693,1,1.0,126,1
7694,1,1.0,17,0
7695,1,1.0,27,1
7696,1,1.0,96,1
7697,0,1.0,53,1
7698,1,1.0,31,1
7699,1,1.0,22,0
7700,1,1.0,119,0
7701,1,1.0,228,1
7702,1,1.0,214,0
7703,0,1.0,41,1
7704,0,1.0,167,0
7705,0,1.0,64,1
7706,1,1.0,23,0
7707,1,1.0,103,1
7708,1,1.0,147,0
7709,0,1.0,27,1
7710,0,1.0,48,0
7711,1,1.0,119,1
7712,0,1.0,41,1
7713,1,1.0,72,1
7714,1,1.0,179,1
7715,0,1.0,117,0
7716,0,1.0,118,1
7717,0,1.0,218,0
7718,0,1.0,29,0
7719,1,1.0,121,0
7720,1,1.0,106,0
7721,0,1.0,44,1
7722,1,1.0,134,0
7723,1,1.0,28,1
7724,0,1.0,25,1
7725,1,1.0,72,0
7726,0,1.0,84,0
7727,0,1.0,36,0
7728,1,1.0,89,0
7729,0,1.0,64,0
7730,1,1.0,95,0
7731,0,1.0,61,0
7732,1,1.0,32,1
7733,0,1.0,66,0
7734,1,1.0,23,1
7735,1,1.0,88,0
7736,0,1.0,89,0
7737,1,1.0,20,0
7738,1,1.0,25,1
7739,0,1.0,94,1
7740,1,1.0,125,0
7741,1,1.0,48,1
7742,0,1.0,128,1
7743,0,1.0,60,1
7744,1,1.0,190,1
7745,1,1.0,93,0
7746,0,1.0,26,1
7747,0,1.0,54,0
7748,1,1.0,15,1
7749,1,1.0,20,1
7750,1,1.0,32,1
7751,1,1.0,41,1
7752,1,1.0,45,0
7753,0,1.0,48,0
7754,0,1.0,112,1
7755,1,1.0,14,1
7756,1,1.0,41,0
7757,1,1.0,37,1
7758,1,1.0,32,0
7759,0,1.0,60,1
7760,0,1.0,81,1
7761,0,1.0,61,1
7762,0,1.0,59,1
7763,1,1.0,147,1
7764,1,1.0,93,0
7765,1,1.0,94,0
7766,1,1.0,26,1
7767,1,1.0,21,1
7768,1,1.0,130,0
7769,0,1.0,82,0
7770,0,1.0,152,1
7771,0,1.0,23,0
7772,1,1.0,283,1
7773,0,1.0,41,1
7774,1,1.0,111,1
7775,1,1.0,42,0
7776,0,1.0,92,0
7777,1,1.0,65,1
7778,0,1.0,26,1
7779,1,1.0,77,1
7780,0,1.0,37,0
7781,0,1.0,114,0
7782,0,1.0,77,1
7783,1,1.0,311,0
7784,1,1.0,16,0
7785,1,1.0,16,1
7786,0,1.0,105,1
7787,0,1.0,104,0
7788,0,1.0,54,0
7789,0,1.0,65,1
7790,0,1.0,28,0
7791,1,1.0,36,0
7792,1,1.0,139,0
7793,1,1.0,100,1
7794,1,1.0,29,1
7795,1,1.0,77,1
7796,1,1.0,142,1
7797,0,1.0,98,0
7798,1,1.0,68,1
7799,0,1.0,49,0
7800,0,1.0,66,1
7801,1,1.0,179,0
7802,1,1.0,39,0
7803,1,1.0,22,0
7804,0,1.0,140,0
7805,0,1.0,36,0
7806,0,1.0,32,1
7807,0,1.0,125,1
7808,0,1.0,33,1
7809,1,1.0,62,1
7810,1,1.0,141,0
7811,1,1.0,115,1
7812,0,1.0,41,0
7813,0,1.0,106,0
7814,1,1.0,61,0
7815,1,1.0,41,1
7816,1,1.0,94,1
7817,0,1.0,47,1
7818,1,1.0,113,0
7819,1,1.0,43,1
7820,0,1.0,39,0
7821,1,1.0,43,1
7822,0,1.0,104,1
7823,1,1.0,56,1
7824,1,1.0,16,1
7825,0,1.0,31,0
7826,0,1.0,49,0
7827,1,1.0,65,0
7828,1,1.0,122,1
7829,1,1.0,10,1
7830,0,1.0,72,1
7831,1,1.0,102,0
7832,0,1.0,30,0
7833,1,1.0,86,1
7834,0,1.0,122,0
7835,1,1.0,31,0
7836,1,1.0,50,0
7837,1,1.0,22,0
7838,1,1.0,107,1
7839,0,1.0,151,1
7840,1,1.0,21,1
7841,0,1.0,102,0
7842,0,1.0,41,0
7843,0,1.0,17,0
7844,1,1.0,17,1
7845,1,1.0,93,1
7846,0,1.0,52,1
7847,1,1.0,89,1
7848,0,1.0,37,0
7849,1,1.0,70,0
7850,0,1.0,63,1
7851,1,1.0,131,0
7852,1,1.0,137,1
7853,1,1.0,191,1
7854,1,1.0,39,1
7855,1,1.0,42,1
7856,1,1.0,36,1
7857,0,1.0,44,0
7858,1,1.0,86,1
7859,0,1.0,63,1
7860,1,1.0,353,1
7861,0,1.0,30,1
7862,1,1.0,66,1
7863,0,1.0,93,1
7864,0,1.0,61,0
7865,0,1.0,36,0
7866,0,1.0,83,0
7867,1,1.0,116,1
7868,0,1.0,112,0
7869,1,1.0,91,0
7870,1,1.0,276,1
7871,1,1.0,112,0
7872,1,1.0,51,1
7873,1,1.0,164,1
7874,0,1.0,103,1
7875,0,1.0,57,1
7876,0,1.0,20,0
7877,1,1.0,40,1
7878,0,1.0,55,1
7879,1,1.0,30,1
7880,1,1.0,18,0
7881,1,1.0,84,1
7882,0,1.0,264,0
7883,1,1.0,45,1
7884,0,1.0,130,1
7885,1,1.0,90,0
7886,1,1.0,149,1
7887,1,1.0,64,1
7888,1,1.0,16,1
7889,0,1.0,98,1
7890,0,1.0,84,1
7891,0,1.0,30,1
7892,0,1.0,68,1
7893,1,1.0,22,1
7894,1,1.0,311,1
7895,1,1.0,103,1
7896,0,1.0,61,1
7897,1,1.0,223,1
7898,1,1.0,57,1
7899,0,1.0,34,0
7900,1,1.0,15,1
7901,0,1.0,24,0
7902,1,1.0,45,1
7903,1,1.0,117,0
7904,1,1.0,46,1
7905,1,1.0,71,1
7906,0,1.0,115,0
7907,0,1.0,58,1
7908,1,1.0,254,1
7909,0,1.0,114,1
7910,0,1.0,60,1
7911,0,1.0,27,0
7912,0,1.0,69,0
7913,1,1.0,90,1
7914,0,1.0,106,1
7915,1,1.0,46,1
7916,1,1.0,73,1
7917,1,1.0,37,1
7918,1,1.0,53,1
7919,0,1.0,131,0
7920,1,1.0,179,1
7921,0,1.0,67,1
7922,1,1.0,18,0
7923,0,1.0,67,1
7924,0,1.0,179,1
7925,1,1.0,67,0
7926,1,1.0,64,0
7927,1,1.0,82,0
7928,1,1.0,156,1
7929,0,1.0,41,1
7930,1,1.0,25,1
7931,1,1.0,226,1
7932,0,1.0,106,1
7933,1,1.0,30,1
7934,0,1.0,79,1
7935,1,1.0,127,1
7936,0,1.0,35,1
7937,0,1.0,50,1
7938,1,1.0,64,1
7939,1,1.0,176,1
7940,0,1.0,62,1
7941,0,1.0,215,1
7942,0,1.0,103,1
7943,0,1.0,74,1
7944,0,1.0,35,0
7945,0,1.0,197,1
7946,1,1.0,213,1
7947,1,1.0,67,1
7948,0,1.0,80,1
7949,0,1.0,67,0
7950,1,1.0,50,0
7951,1,1.0,109,1
7952,1,1.0,49,0
7953,0,1.0,43,1
7954,0,1.0,113,0
7955,1,1.0,82,0
7956,0,1.0,28,1
7957,0,1.0,69,1
7958,1,1.0,91,1
7959,1,1.0,210,0
7960,1,1.0,74,1
7961,1,1.0,99,1
7962,0,1.0,32,0
7963,0,1.0,55,0
7964,1,1.0,81,1
7965,1,1.0,65,1
7966,0,1.0,39,1
7967,0,1.0,28,0
7968,0,1.0,25,0
7969,1,1.0,19,1
7970,0,1.0,36,0
7971,0,1.0,202,1
7972,0,1.0,98,0
7973,1,1.0,86,1
7974,1,1.0,75,0
7975,1,1.0,44,1
7976,1,1.0,64,1
7977,1,1.0,43,1
7978,0,1.0,121,0
7979,1,1.0,35,1
7980,1,1.0,56,0
7981,0,1.0,194,0
7982,0,1.0,33,1
7983,1,1.0,23,1
7984,1,1.0,6,0
7985,1,1.0,93,1
7986,1,1.0,39,1
7987,0,1.0,102,1
7988,0,1.0,51,0
7989,0,1.0,41,0
7990,1,1.0,64,1
7991,0,1.0,61,0
7992,1,1.0,176,0
7993,0,1.0,64,1
7994,1,1.0,49,1
7995,1,1.0,165,1
7996,1,1.0,153,0
7997,0,1.0,118,1
7998,0,1.0,72,1
7999,0,1.0,225,0
8000,1,1.0,98,0
8001,0,1.0,91,1
8002,1,1.0,76,1
8003,1,1.0,106,1
8004,1,1.0,60,1
8005,0,1.0,77,1
8006,1,1.0,39,1
8007,1,1.0,16,1
8008,1,1.0,39,1
8009,1,1.0,136,1
8010,0,1.0,40,0
8011,1,1.0,15,0
8012,1,1.0,38,1
8013,1,1.0,80,1
8014,1,1.0,22,0
8015,0,1.0,39,1
8016,1,1.0,84,0
8017,1,1.0,125,1
8018,0,1.0,56,0
8019,1,1.0,49,0
8020,0,1.0,136,0
8021,1,1.0,28,0
8022,0,1.0,78,1
8023,0,1.0,91,0
8024,0,1.0,23,0
8025,0,1.0,27,0
8026,1,1.0,110,1
8027,0,1.0,87,0
8028,1,1.0,205,0
8029,1,1.0,30,0
8030,1,1.0,77,1
8031,1,1.0,15,1
8032,1,1.0,54,1
8033,1,1.0,64,1
8034,1,1.0,102,1
8035,1,1.0,50,1
8036,1,1.0,63,0
8037,0,1.0,58,0
8038,0,1.0,31,0
8039,1,1.0,91,1
8040,1,1.0,51,1
8041,0,1.0,93,1
8042,1,1.0,132,1
8043,0,1.0,52,0
8044,0,1.0,80,1
8045,1,1.0,19,0
8046,0,1.0,28,1
8047,1,1.0,90,1
8048,1,1.0,315,1
8049,0,1.0,136,1
8050,1,1.0,238,1
8051,1,1.0,55,1
8052,1,1.0,134,1
8053,1,1.0,81,1
8054,1,1.0,71,1
8055,1,1.0,35,1
8056,0,1.0,71,1
8057,0,1.0,34,1
8058,1,1.0,137,1
8059,0,1.0,134,1
8060,0,1.0,38,1
8061,1,1.0,95,1
8062,1,1.0,6,1
8063,1,1.0,102,0
8064,1,1.0,95,1
8065,1,1.0,32,1
8066,0,1.0,71,0
8067,1,1.0,203,0
8068,0,1.0,77,0
8069,0,1.0,54,1
8070,1,1.0,117,1
8071,0,1.0,21,0
8072,0,1.0,27,0
8073,1,1.0,194,1
8074,1,1.0,267,1
8075,0,1.0,26,1
8076,1,1.0,80,0
8077,1,1.0,19,0
8078,1,1.0,43,0
8079,1,1.0,19,1
8080,1,1.0,67,0
8081,0,1.0,155,1
8082,1,1.0,227,0
8083,1,1.0,52,0
8084,0,1.0,30,1
8085,0,1.0,93,1
8086,1,1.0,30,1
8087,0,1.0,108,1
8088,1,1.0,19,1
8089,1,1.0,80,0
8090,1,1.0,74,0
8091,0,1.0,115,0
8092,1,1.0,211,1
8093,1,1.0,76,1
8094,0,1.0,64,0
8095,0,1.0,56,1
8096,1,1.0,95,0
8097,0,1.0,58,0
8098,0,1.0,89,0
8099,1,1.0,142,0
8100,1,1.0,17,1
8101,1,1.0,50,0
8102,1,1.0,127,0
8103,1,1.0,15,1
8104,1,1.0,101,0
8105,1,1.0,67,0
8106,1,1.0,84,1
8107,1,1.0,37,1
8108,1,1.0,119,1
8109,1,1.0,152,1
8110,1,1.0,208,0
8111,1,1.0,72,0
8112,0,1.0,45,0
8113,1,1.0,77,1
8114,1,1.0,82,1
8115,1,1.0,71,1
8116,0,1.0,174,1
8117,1,1.0,64,1
8118,1,1.0,223,0
8119,0,1.0,35,0
8120,0,1.0,36,1
8121,0,1.0,38,0
8122,0,1.0,102,0
8123,1,1.0,230,0
8124,0,1.0,31,1
8125,1,1.0,62,0
8126,1,1.0,84,0
8127,1,1.0,141,1
8128,1,1.0,168,0
8129,1,1.0,26,1
8130,1,1.0,121,0
8131,0,1.0,110,0
8132,0,1.0,23,0
8133,1,1.0,141,1
8134,1,1.0,72,1
8135,0,1.0,106,1
8136,0,1.0,135,0
8137,0,1.0,75,0
8138,1,1.0,73,0
8139,1,1.0,25,1
8140,0,1.0,148,0
8141,1,1.0,79,0
8142,1,1.0,74,0
8143,0,1.0,134,1
8144,1,1.0,60,1
8145,1,1.0,69,0
8146,1,1.0,63,1
8147,1,1.0,74,0
8148,0,1.0,24,1
8149,0,1.0,93,0
8150,1,1.0,34,1
8151,1,1.0,374,1
8152,1,1.0,58,1
8153,1,1.0,23,1
8154,0,1.0,27,1
8155,1,1.0,96,1
8156,1,1.0,74,1
8157,0,1.0,79,0
8158,0,1.0,77,0
8159,1,1.0,23,1
8160,1,1.0,112,0
8161,0,1.0,38,1
8162,1,1.0,130,1
8163,0,1.0,120,1
8164,1,1.0,36,1
8165,1,1.0,158,1
8166,0,1.0,194,1
8167,1,1.0,47,1
8168,0,1.0,69,0
8169,0,1.0,43,1
8170,1,1.0,64,1
8171,1,1.0,55,1
8172,1,1.0,128,1
8173,0,1.0,59,1
8174,1,1.0,200,0
8175,0,1.0,57,0
8176,1,1.0,166,1
8177,1,1.0,109,1
8178,1,1.0,62,1
8179,0,1.0,84,0
8180,0,1.0,114,1
8181,1,1.0,117,1
8182,1,1.0,169,1
8183,0,1.0,120,0
8184,0,1.0,67,1
8185,1,1.0,83,1
8186,0,1.0,36,0
8187,1,1.0,34,0
8188,1,1.0,48,0
8189,1,1.0,47,1
8190,0,1.0,29,1
8191,1,1.0,63,1
8192,1,1.0,48,1
8193,0,1.0,37,1
8194,1,1.0,43,1
8195,0,1.0,41,1
8196,1,1.0,32,1
8197,1,1.0,47,1
8198,1,1.0,43,0
8199,1,1.0,144,0
8200,1,1.0,48,1
8201,0,1.0,36,1
8202,0,1.0,138,0
8203,1,1.0,115,0
8204,1,1.0,42,1
8205,1,1.0,165,1
8206,0,1.0,56,0
8207,0,1.0,53,1
8208,0,1.0,95,1
8209,1,1.0,38,1
8210,1,1.0,156,1
8211,1,1.0,36,0
8212,1,1.0,206,0
8213,0,1.0,71,0
8214,0,1.0,42,0
8215,1,1.0,35,1
8216,1,1.0,15,1
8217,0,1.0,56,1
8218,0,1.0,211,1
8219,1,1.0,69,1
8220,1,1.0,52,0
8221,1,1.0,55,1
8222,0,1.0,103,1
8223,1,1.0,15,0
8224,0,1.0,24,1
8225,0,1.0,52,1
8226,1,1.0,136,0
8227,1,1.0,78,1
8228,1,1.0,89,1
8229,0,1.0,98,0
8230,1,1.0,18,0
8231,1,1.0,56,1
8232,1,1.0,254,1
8233,1,1.0,159,1
8234,1,1.0,111,1
8235,0,1.0,35,1
8236,1,1.0,58,1
8237,0,1.0,97,1
8238,1,1.0,150,1
8239,0,1.0,72,0
8240,1,1.0,66,0
8241,0,1.0,100,1
8242,0,1.0,143,1
8243,0,1.0,62,1
8244,1,1.0,492,1
8245,1,1.0,42,1
8246,1,1.0,16,1
8247,0,1.0,195,0
8248,0,1.0,31,1
8249,1,1.0,55,0
8250,0,1.0,32,1
8251,1,1.0,158,1
8252,1,1.0,28,0
8253,0,1.0,102,1
8254,1,1.0,22,0
8255,0,1.0,136,1
8256,1,0.0,38,0
8257,0,1.0,95,1
8258,1,1.0,20,0
8259,0,1.0,31,1
8260,1,1.0,114,0
8261,1,1.0,43,0
8262,1,1.0,90,0
8263,1,1.0,22,1
8264,1,1.0,31,1
8265,1,1.0,157,0
8266,1,1.0,62,1
8267,1,1.0,214,0
8268,0,1.0,197,1
8269,1,1.0,55,0
8270,0,1.0,76,1
8271,0,1.0,43,1
8272,0,1.0,35,1
8273,1,1.0,67,1
8274,0,1.0,57,1
8275,0,1.0,27,1
8276,1,1.0,20,1
8277,1,1.0,147,0
8278,1,1.0,16,0
8279,1,1.0,88,0
8280,1,1.0,44,1
8281,1,1.0,152,1
8282,1,1.0,19,1
8283,1,1.0,134,1
8284,0,1.0,44,0
8285,0,1.0,73,0
8286,0,1.0,22,0
8287,1,1.0,215,1
8288,1,1.0,145,0
8289,0,1.0,59,0
8290,1,1.0,218,1
8291,0,1.0,130,1
8292,0,1.0,30,0
8293,1,1.0,63,1
8294,1,1.0,43,1
8295,1,1.0,85,0
8296,0,1.0,95,0
8297,0,1.0,42,0
8298,1,1.0,23,1
8299,0,1.0,61,1
8300,0,1.0,29,1
8301,1,1.0,15,0
8302,0,1.0,67,0
8303,1,1.0,17,0
8304,1,1.0,24,1
8305,1,1.0,93,1
8306,0,1.0,78,0
8307,1,1.0,17,1
8308,1,1.0,146,0
8309,1,1.0,62,0
8310,0,1.0,206,1
8311,1,1.0,89,1
8312,0,1.0,82,0
8313,1,1.0,119,0
8314,1,1.0,65,1
8315,0,1.0,61,1
8316,0,1.0,92,1
8317,1,1.0,32,1
8318,0,1.0,108,0
8319,1,1.0,21,1
8320,0,1.0,155,1
8321,1,1.0,147,0
8322,1,1.0,104,0
8323,0,1.0,33,0
8324,1,1.0,145,1
8325,1,1.0,4,0
8326,1,1.0,57,1
8327,0,1.0,100,1
8328,1,1.0,89,0
8329,1,1.0,194,1
8330,1,1.0,32,1
8331,1,1.0,98,1
8332,1,1.0,150,1
8333,1,1.0,82,0
8334,1,1.0,64,1
8335,0,1.0,49,1
8336,0,1.0,59,0
8337,0,1.0,55,1
8338,0,1.0,75,1
8339,0,1.0,54,1
8340,0,1.0,44,0
8341,1,1.0,77,0
8342,1,1.0,23,1
8343,1,1.0,34,0
8344,1,1.0,75,1
8345,0,1.0,58,1
8346,1,1.0,34,1
8347,1,1.0,61,1
8348,1,1.0,76,1
8349,1,1.0,34,1
8350,0,1.0,129,1
8351,1,1.0,102,0
8352,0,1.0,176,0
8353,0,1.0,72,1
8354,1,1.0,33,0
8355,0,1.0,31,0
8356,1,1.0,98,1
8357,1,1.0,14,1
8358,0,1.0,85,1
8359,0,1.0,62,1
8360,1,1.0,89,0
8361,1,1.0,33,1
8362,0,1.0,84,0
8363,0,1.0,109,1
8364,1,1.0,15,0
8365,0,1.0,52,0
8366,1,1.0,206,1
8367,0,1.0,27,0
8368,0,1.0,143,1
8369,1,1.0,48,0
8370,0,1.0,69,1
8371,1,1.0,75,0
8372,0,1.0,52,0
8373,1,1.0,46,0
8374,1,1.0,208,0
8375,0,1.0,158,1
8376,0,1.0,67,1
8377,1,1.0,38,1
8378,0,1.0,89,0
8379,0,1.0,180,1
8380,1,1.0,104,1
8381,0,1.0,38,1
8382,0,1.0,40,0
8383,1,1.0,64,1
8384,1,1.0,40,1
8385,1,1.0,127,1
8386,1,1.0,64,0
8387,0,1.0,181,0
8388,0,1.0,38,0
8389,0,1.0,31,1
8390,1,1.0,23,1
8391,1,1.0,43,1
8392,0,1.0,154,1
8393,0,1.0,49,0
8394,1,1.0,60,1
8395,0,1.0,96,1
8396,1,1.0,55,0
8397,1,1.0,19,1
8398,1,1.0,40,0
8399,1,1.0,107,0
8400,0,1.0,36,1
8401,1,1.0,52,1
8402,0,1.0,67,1
8403,1,1.0,97,1
8404,1,1.0,152,1
8405,1,1.0,28,0
8406,1,1.0,199,1
8407,1,1.0,105,0
8408,1,1.0,60,0
8409,1,1.0,52,0
8410,0,1.0,69,1
8411,1,1.0,51,1
8412,1,1.0,43,1
8413,0,1.0,52,1
8414,0,1.0,38,1
8415,1,1.0,228,1
8416,0,1.0,67,0
8417,1,1.0,48,1
8418,0,1.0,30,1
8419,0,1.0,25,0
8420,0,1.0,56,1
8421,1,1.0,181,0
8422,0,1.0,26,1
8423,1,1.0,65,1
8424,0,1.0,105,1
8425,1,1.0,37,0
8426,1,1.0,159,0
8427,1,1.0,44,1
8428,0,1.0,33,1
8429,1,1.0,5,1
8430,0,1.0,86,1
8431,1,1.0,120,0
8432,1,1.0,114,1
8433,1,1.0,15,1
8434,1,1.0,32,1
8435,1,1.0,155,0
8436,1,1.0,128,1
8437,1,1.0,28,1
8438,0,1.0,37,0
8439,1,1.0,48,1
8440,1,1.0,51,0
8441,1,1.0,22,1
8442,0,1.0,24,1
8443,0,1.0,83,1
8444,0,1.0,27,1
8445,1,1.0,125,1
8446,0,1.0,54,0
8447,0,1.0,54,0
8448,1,1.0,91,0
8449,1,1.0,52,1
8450,0,1.0,72,0
8451,1,1.0,36,1
8452,1,1.0,174,0
8453,0,1.0,47,1
8454,1,1.0,12,1
8455,1,1.0,157,1
8456,1,1.0,95,1
8457,1,1.0,83,1
8458,1,1.0,139,0
8459,0,1.0,63,0
8460,1,1.0,113,0
8461,1,1.0,72,0
8462,0,1.0,60,1
8463,1,1.0,202,1
8464,1,1.0,42,1
8465,1,1.0,98,1
8466,1,1.0,108,1
8467,0,1.0,38,1
8468,1,1.0,47,0
8469,0,1.0,110,1
8470,1,1.0,18,1
8471,1,1.0,67,1
8472,0,1.0,26,0
8473,1,1.0,33,0
8474,1,1.0,133,0
8475,1,1.0,200,1
8476,0,1.0,48,1
8477,1,1.0,145,1
8478,1,1.0,72,1
8479,1,1.0,206,0
8480,1,1.0,142,1
8481,1,1.0,209,0
8482,1,1.0,12,0
8483,1,1.0,19,0
8484,1,1.0,92,0
8485,0,1.0,150,1
8486,1,1.0,19,0
8487,1,1.0,97,1
8488,1,1.0,190,1
8489,0,1.0,74,1
8490,1,1.0,51,1
8491,0,1.0,113,0
8492,1,1.0,99,0
8493,1,1.0,154,1
8494,1,1.0,84,1
8495,1,1.0,35,1
8496,1,1.0,42,1
8497,1,1.0,285,1
8498,0,1.0,40,0
8499,0,1.0,75,0
8500,1,1.0,44,0
8501,0,1.0,46,0
8502,1,1.0,160,1
8503,1,1.0,21,0
8504,0,1.0,31,1
8505,1,1.0,90,1
8506,1,1.0,54,1
8507,0,1.0,101,1
8508,1,1.0,98,1
8509,1,1.0,69,1
8510,0,1.0,26,0
8511,1,1.0,15,1
8512,0,1.0,105,1
8513,1,1.0,12,0
8514,1,1.0,121,0
8515,1,1.0,162,1
8516,0,1.0,102,0
8517,1,1.0,76,1
8518,0,1.0,30,1
8519,0,1.0,108,1
8520,1,1.0,122,0
8521,0,1.0,86,1
8522,1,1.0,28,1
8523,1,1.0,75,1
8524,1,1.0,109,0
8525,1,1.0,9,1
8526,1,1.0,33,1
8527,1,1.0,76,0
8528,0,1.0,48,1
8529,1,1.0,86,0
8530,0,1.0,118,0
8531,1,1.0,39,1
8532,0,1.0,21,0
8533,1,1.0,124,0
8534,0,1.0,116,0
8535,1,1.0,52,1
8536,1,1.0,35,1
8537,1,1.0,68,0
8538,0,1.0,62,1
8539,1,1.0,13,1
8540,1,1.0,113,0
8541,1,1.0,95,0
8542,1,1.0,370,1
8543,1,1.0,146,1
8544,1,1.0,34,1
8545,1,1.0,33,0
8546,0,1.0,27,1
8547,0,1.0,24,1
8548,1,1.0,171,1
8549,0,1.0,84,1
8550,0,1.0,82,1
8551,1,1.0,79,0
8552,0,1.0,47,1
8553,1,1.0,36,1
8554,1,1.0,22,1
8555,1,1.0,43,1
8556,0,1.0,85,1
8557,0,1.0,155,1
8558,0,1.0,44,0
8559,1,1.0,18,1
8560,0,1.0,54,0
8561,0,1.0,98,0
8562,1,1.0,153,0
8563,0,1.0,46,0
8564,0,1.0,79,1
8565,1,1.0,95,1
8566,1,1.0,58,0
8567,1,1.0,19,0
8568,0,1.0,35,0
8569,0,1.0,26,0
8570,0,1.0,41,0
8571,0,1.0,68,1
8572,1,1.0,254,1
8573,1,1.0,66,1
8574,0,1.0,53,0
8575,1,1.0,69,1
8576,0,1.0,80,0
8577,0,1.0,29,1
8578,1,1.0,82,1
8579,1,1.0,201,0
8580,1,1.0,66,1
8581,1,1.0,110,1
8582,0,1.0,17,1
8583,1,1.0,83,0
8584,0,1.0,51,0
8585,1,1.0,66,1
8586,1,1.0,52,1
8587,1,1.0,55,1
8588,0,1.0,142,1
8589,1,1.0,164,0
8590,1,1.0,57,1
8591,1,1.0,82,0
8592,1,1.0,194,1
8593,1,1.0,74,1
8594,1,1.0,17,1
8595,1,1.0,212,1
8596,1,1.0,30,0
8597,0,1.0,47,1
8598,1,1.0,28,1
8599,0,1.0,44,1
8600,0,1.0,239,1
8601,1,1.0,39,1
8602,1,1.0,76,1
8603,1,1.0,98,0
8604,1,1.0,53,1
8605,0,1.0,131,0
8606,0,1.0,51,0
8607,0,1.0,18,1
8608,0,1.0,70,0
8609,1,1.0,25,0
8610,0,1.0,153,0
8611,1,1.0,76,1
8612,1,1.0,137,1
8613,1,1.0,16,1
8614,0,1.0,127,0
8615,1,1.0,72,1
8616,0,1.0,47,0
8617,0,1.0,34,1
8618,1,1.0,95,0
8619,1,1.0,88,0
8620,0,1.0,103,1
8621,0,1.0,57,1
8622,1,1.0,69,1
8623,1,1.0,10,0
8624,0,1.0,41,0
8625,1,1.0,98,0
8626,1,1.0,34,1
8627,1,1.0,29,1
8628,1,1.0,34,1
8629,1,1.0,148,1
8630,1,1.0,37,1
8631,0,1.0,28,0
8632,1,1.0,230,1
8633,1,1.0,28,0
8634,1,1.0,80,1
8635,0,1.0,72,1
8636,1,1.0,20,1
8637,1,1.0,16,0
8638,0,1.0,171,1
8639,1,1.0,57,1
8640,1,1.0,52,1
8641,0,1.0,96,1
8642,1,1.0,32,0
8643,1,1.0,149,1
8644,1,1.0,72,1
8645,1,1.0,123,1
8646,1,1.0,76,0
8647,1,1.0,128,1
8648,1,1.0,145,0
8649,1,1.0,127,0
8650,1,1.0,31,0
8651,1,1.0,67,1
8652,1,1.0,76,0
8653,1,1.0,43,0
8654,0,1.0,156,1
8655,1,1.0,32,1
8656,1,1.0,149,1
8657,0,1.0,62,1
